,a_rouge_1s,b_rouge_1s,a_rouge_2s,b_rouge_2s,a_rouge_ls,b_rouge_ls,a_bleus,b_bleus,a_bert_scores,b_bert_scores
0,0.47999998927116394,0.24242424964904785,0.17391304671764374,0.12903225421905518,0.4000000059604645,0.24242424964904785,0.0,0.0,0.6788266897201538,0.6268805861473083
1,0.7692307829856873,0.7272727489471436,0.5454545617103577,0.6000000238418579,0.7692307829856873,0.6363636255264282,0.0,0.19209534151258667,0.8251602649688721,0.7840254306793213
2,0.31578946113586426,0.7200000286102295,0.11764705926179886,0.43478259444236755,0.21052631735801697,0.6399999856948853,0.0,0.36191740494054164,0.6466395258903503,0.7478944659233093
3,0.2666666805744171,0.5625,0.095238097012043,0.2666666805744171,0.260869562625885,0.3125,0.0,0.0,0.6726323366165161,0.6951723694801331
4,0.5333333611488342,0.42424243688583374,0.1538461595773697,0.25806450843811035,0.4000000059604645,0.42424243688583374,0.0,0.22374677077485583,0.7690557241439819,0.7774280905723572
5,0.5,0.5,0.2222222238779068,0.07692307978868484,0.5,0.5,0.0,0.0,0.7942219972610474,0.7918184399604797
6,0.5,0.23076923191547394,0.2857142984867096,0.0833333358168602,0.5,0.23076923191547394,0.0,0.0,0.7582988739013672,0.6841425895690918
7,0.5,0.5384615659713745,0.3636363744735718,0.3333333432674408,0.4615384638309479,0.4615384638309479,0.0,0.21893219730044317,0.7014329433441162,0.6769858002662659
8,0.3333333432674408,0.7407407164573669,0.25,0.47999998927116394,0.3333333432674408,0.7407407164573669,0.0,0.0,0.6849871873855591,0.8102684020996094
9,0.38461539149284363,0.375,0.1666666716337204,0.12121212482452393,0.17391304671764374,0.3125,0.0,0.0,0.692438542842865,0.7112605571746826
10,0.4444444477558136,0.29629629850387573,0.375,0.23999999463558197,0.4444444477558136,0.29629629850387573,0.0,0.14962848372546667,0.7073297500610352,0.6725342869758606
11,0.4285714328289032,0.3333333432674408,0.1666666716337204,0.09090909361839294,0.4285714328289032,0.3333333432674408,0.0,0.0,0.707456648349762,0.7184839844703674
12,0.31578946113586426,0.5185185074806213,0.0833333358168602,0.4000000059604645,0.23076923191547394,0.5185185074806213,0.0,0.4601426281011537,0.6504968404769897,0.7847841382026672
13,0.4000000059604645,0.6842105388641357,0.190476194024086,0.5,0.2666666805744171,0.5263158082962036,0.0,0.32329508170352383,0.7023907899856567,0.7942804098129272
14,0.800000011920929,0.52173912525177,0.6153846383094788,0.380952388048172,0.800000011920929,0.52173912525177,0.0,0.29694551474502373,0.8795065879821777,0.7901961803436279
15,0.19354838132858276,0.46666666865348816,0.13793103396892548,0.2142857164144516,0.19354838132858276,0.46666666865348816,0.0,0.36081212929275525,0.6321139931678772,0.7035450339317322
16,0.25,0.5600000023841858,0.0,0.260869562625885,0.25,0.4000000059604645,0.0,0.0,0.6994690299034119,0.7447550892829895
17,0.23529411852359772,0.38461539149284363,0.13333334028720856,0.08695652335882187,0.23529411852359772,0.2702702581882477,0.0,0.0,0.6077440977096558,0.6527551412582397
18,0.6666666865348816,0.44999998807907104,0.375,0.15789473056793213,0.4444444477558136,0.3499999940395355,0.0,0.0,0.7640380859375,0.6907875537872314
